country,university,policy,status,level,Group,Code,Question,quant_indicator,qual_answer,english_version,Answer3,Comment on coding,code_legible,uni_name,research,citations
USA,22,NA,Research,High,ServicesToScientificCommunity,PeerReview,peer review and editor activities,0,NA,NA,NA,NA,Review & editorial activities,Penn State,67.1,75.7
USA,22,NA,Research,High,ServicesToScientificCommunity,Service to profession,"conference organisation, participation in PhD committees or other community services",0,NA,NA,NA,NA,Service to profession,Penn State,67.1,75.7
USA,22,NA,Research,High,Patents,Patents,patenting discoveries/inventions,0,NA,NA,NA,NA,Patents,Penn State,67.1,75.7
USA,23,NA,Research,Middle,Metadata,PolicyDate,When did the policy come into effect?,20201001,NA,NA,NA,NA,NA,University of Kentucky,24.9,55.5
USA,23,NA,Research,Middle,Metadata,PositionEvaluated,"Which position level is evaluated in the policy, e.g. tenure track, professor, lecturer, senior lecturer, various (different positions at once),...",faculty,NA,NA,NA,NA,NA,University of Kentucky,24.9,55.5
USA,23,NA,Research,Middle,Metadata,PolicyType,"Describe the type of policy in one sentence (specify if it's for evaluation, promotion, applies to both hiring and promotion simultaneously etc).",tenure track,promotion,promotion,NA,NA,NA,University of Kentucky,24.9,55.5
USA,23,NA,Research,Middle,MoRRIIndicators,GenderEquality (GE1),gender equality (or equivalent process),0,NA,NA,NA,NA,Gender equality,University of Kentucky,24.9,55.5
USA,23,NA,Research,Middle,MoRRIIndicators,GenderReviewers,gender of reviewers considered,0,NA,NA,NA,NA,Gender of reviewers,University of Kentucky,24.9,55.5
USA,23,NA,Research,Middle,Other,GenderBalanceReviewers (GE9),gender balance for reviewers/committees,0,NA,NA,NA,NA,Gender balance of reviewers,University of Kentucky,24.9,55.5
USA,23,NA,Research,Middle,MoRRIIndicators,CitizenScience (SL3),citizen science activities,0,NA,NA,NA,NA,Citizen science,University of Kentucky,24.9,55.5
USA,23,NA,Research,Middle,MoRRIIndicators,PublicEngagement (PE1),impact type 1) public engagement,0,NA,NA,NA,NA,Engagement with the public,University of Kentucky,24.9,55.5
USA,23,NA,Research,Middle,MoRRIIndicators,PolicyMakers (PE2),impact type 2) interactions with policy makers,0,NA,NA,NA,NA,Engagement with policy makers,University of Kentucky,24.9,55.5
USA,23,NA,Research,Middle,OtherIndicators,Industry,impact type 3) interactions with industry,0,NA,NA,NA,NA,Engagement with industry,University of Kentucky,24.9,55.5
USA,23,NA,Research,Middle,MoRRIIndicators,OpenAccess (OA1),open access publishing,0,NA,NA,NA,NA,Open access,University of Kentucky,24.9,55.5
USA,23,NA,Research,Middle,MoRRIIndicators,Data (OA2),data publication and/or sharing,0,NA,NA,NA,NA,Data,University of Kentucky,24.9,55.5
USA,23,NA,Research,Middle,OtherIndicators,Software,contributions to scientific software,0,NA,NA,NA,NA,Software,University of Kentucky,24.9,55.5
USA,23,NA,Research,Middle,Bibliometrics,JournalMetrics,"journal based metrics, e.g. impact factor, journal ranking quartiles",0,NA,NA,NA,NA,Journal metrics,University of Kentucky,24.9,55.5
USA,23,NA,Research,Middle,Bibliometrics,Citations,"citations (person-based metrics: h-index, number of citations etc)",0,NA,NA,NA,NA,Citations,University of Kentucky,24.9,55.5
USA,23,NA,Research,Middle,Bibliometrics,NumPublications,number of publications and/or publication list (quantity),1,"discipline-specific expectations are often articulated quantitatively or qualitatively (e.g. scholarly book published in a reputable press, articles in top tier journals, personal recognition through grants, invited presentations or performances, named inventro on patents.","discipline-specific expectations are often articulated quantitatively or qualitatively (e.g. scholarly book published in a reputable press, articles in top tier journals, personal recognition through grants, invited presentations or performances, named inventro on patents.",NA,NA,Number of publications,University of Kentucky,24.9,55.5
USA,23,NA,Research,Middle,Bibliometrics,PublicationQuality,"an attemp to review quality instead of quantity of publications, i.e. a request for key publications, writing samples, etc.",1,"discipline-specific expectations are often articulated quantitatively or qualitatively (e.g. scholarly book published in a reputable press, articles in top tier journals, personal recognition through grants, invited presentations or performances, named inventro on patents.","discipline-specific expectations are often articulated quantitatively or qualitatively (e.g. scholarly book published in a reputable press, articles in top tier journals, personal recognition through grants, invited presentations or performances, named inventro on patents.",NA,NA,Publication quality,University of Kentucky,24.9,55.5
USA,23,NA,Research,Middle,ServicesToScientificCommunity,PeerReview,peer review and editor activities,0,NA,NA,NA,NA,Review & editorial activities,University of Kentucky,24.9,55.5
USA,23,NA,Research,Middle,ServicesToScientificCommunity,Service to profession,"conference organisation, participation in PhD committees or other community services",0,NA,NA,NA,NA,Service to profession,University of Kentucky,24.9,55.5
USA,23,NA,Research,Middle,Patents,Patents,patenting discoveries/inventions,1,"discipline-specific expectations are often articulated quantitatively or qualitatively (e.g. scholarly book published in a reputable press, articles in top tier journals, personal recognition through grants, invited presentations or performances, named inventro on patents.","discipline-specific expectations are often articulated quantitatively or qualitatively (e.g. scholarly book published in a reputable press, articles in top tier journals, personal recognition through grants, invited presentations or performances, named inventro on patents.",NA,NA,Patents,University of Kentucky,24.9,55.5
USA,24,NA,Research,Middle,Metadata,PolicyDate,When did the policy come into effect?,0,NA,NA,NA,NA,NA,Colorado School of Mines,25.1,79.6
USA,24,NA,Research,Middle,Metadata,PositionEvaluated,"Which position level is evaluated in the policy, e.g. tenure track, professor, lecturer, senior lecturer, various (different positions at once),...",tenure track,NA,NA,NA,NA,NA,Colorado School of Mines,25.1,79.6
USA,24,NA,Research,Middle,Metadata,PolicyType,"Describe the type of policy in one sentence (specify if it's for evaluation, promotion, applies to both hiring and promotion simultaneously etc).",professor,NA,NA,NA,NA,NA,Colorado School of Mines,25.1,79.6
USA,24,NA,Research,Middle,MoRRIIndicators,GenderEquality (GE1),gender equality (or equivalent process),0,NA,NA,NA,NA,Gender equality,Colorado School of Mines,25.1,79.6
USA,24,NA,Research,Middle,MoRRIIndicators,GenderReviewers,gender of reviewers considered,0,NA,NA,NA,NA,Gender of reviewers,Colorado School of Mines,25.1,79.6
USA,24,NA,Research,Middle,Other,GenderBalanceReviewers (GE9),gender balance for reviewers/committees,0,NA,NA,NA,NA,Gender balance of reviewers,Colorado School of Mines,25.1,79.6
USA,24,NA,Research,Middle,MoRRIIndicators,CitizenScience (SL3),citizen science activities,0,NA,NA,NA,NA,Citizen science,Colorado School of Mines,25.1,79.6
USA,24,NA,Research,Middle,MoRRIIndicators,PublicEngagement (PE1),impact type 1) public engagement,0,NA,NA,NA,NA,Engagement with the public,Colorado School of Mines,25.1,79.6
USA,24,NA,Research,Middle,MoRRIIndicators,PolicyMakers (PE2),impact type 2) interactions with policy makers,0,NA,NA,NA,NA,Engagement with policy makers,Colorado School of Mines,25.1,79.6
USA,24,NA,Research,Middle,OtherIndicators,Industry,impact type 3) interactions with industry,0,NA,NA,NA,NA,Engagement with industry,Colorado School of Mines,25.1,79.6
USA,24,NA,Research,Middle,MoRRIIndicators,OpenAccess (OA1),open access publishing,0,NA,NA,NA,NA,Open access,Colorado School of Mines,25.1,79.6
USA,24,NA,Research,Middle,MoRRIIndicators,Data (OA2),data publication and/or sharing,0,NA,NA,NA,NA,Data,Colorado School of Mines,25.1,79.6
USA,24,NA,Research,Middle,OtherIndicators,Software,contributions to scientific software,0,NA,NA,NA,NA,Software,Colorado School of Mines,25.1,79.6
USA,24,NA,Research,Middle,Bibliometrics,JournalMetrics,"journal based metrics, e.g. impact factor, journal ranking quartiles",0,NA,NA,NA,NA,Journal metrics,Colorado School of Mines,25.1,79.6
USA,24,NA,Research,Middle,Bibliometrics,Citations,"citations (person-based metrics: h-index, number of citations etc)",0,NA,NA,NA,NA,Citations,Colorado School of Mines,25.1,79.6
USA,24,NA,Research,Middle,Bibliometrics,NumPublications,number of publications and/or publication list (quantity),0,NA,NA,NA,NA,Number of publications,Colorado School of Mines,25.1,79.6
USA,24,NA,Research,Middle,Bibliometrics,PublicationQuality,"an attemp to review quality instead of quantity of publications, i.e. a request for key publications, writing samples, etc.",0,NA,NA,NA,NA,Publication quality,Colorado School of Mines,25.1,79.6
USA,24,NA,Research,Middle,ServicesToScientificCommunity,PeerReview,peer review and editor activities,0,NA,NA,NA,NA,Review & editorial activities,Colorado School of Mines,25.1,79.6
USA,24,NA,Research,Middle,ServicesToScientificCommunity,Service to profession,"conference organisation, participation in PhD committees or other community services",1,service to both internal and external communities,service to both internal and external communities,NA,NA,Service to profession,Colorado School of Mines,25.1,79.6
USA,24,NA,Research,Middle,Patents,Patents,patenting discoveries/inventions,0,NA,NA,NA,NA,Patents,Colorado School of Mines,25.1,79.6
USA,25,NA,Research,Middle,Metadata,PolicyDate,When did the policy come into effect?,0,NA,NA,NA,NA,NA,University of Missouri-St Louis,24.7,70.3
USA,25,NA,Research,Middle,Metadata,PositionEvaluated,"Which position level is evaluated in the policy, e.g. tenure track, professor, lecturer, senior lecturer, various (different positions at once),...",professor,assistant professor,assistant professor,associate professor,NA,NA,University of Missouri-St Louis,24.7,70.3
USA,25,NA,Research,Middle,Metadata,PolicyType,"Describe the type of policy in one sentence (specify if it's for evaluation, promotion, applies to both hiring and promotion simultaneously etc).",promotion,tenure,tenure,NA,NA,NA,University of Missouri-St Louis,24.7,70.3
USA,25,NA,Research,Middle,MoRRIIndicators,GenderEquality (GE1),gender equality (or equivalent process),0,NA,NA,NA,NA,Gender equality,University of Missouri-St Louis,24.7,70.3
USA,25,NA,Research,Middle,MoRRIIndicators,GenderReviewers,gender of reviewers considered,0,NA,NA,NA,NA,Gender of reviewers,University of Missouri-St Louis,24.7,70.3
USA,25,NA,Research,Middle,Other,GenderBalanceReviewers (GE9),gender balance for reviewers/committees,0,NA,NA,NA,NA,Gender balance of reviewers,University of Missouri-St Louis,24.7,70.3
USA,25,NA,Research,Middle,MoRRIIndicators,CitizenScience (SL3),citizen science activities,0,NA,NA,NA,NA,Citizen science,University of Missouri-St Louis,24.7,70.3
USA,25,NA,Research,Middle,MoRRIIndicators,PublicEngagement (PE1),impact type 1) public engagement,0,NA,NA,NA,NA,Engagement with the public,University of Missouri-St Louis,24.7,70.3
USA,25,NA,Research,Middle,MoRRIIndicators,PolicyMakers (PE2),impact type 2) interactions with policy makers,0,NA,NA,NA,NA,Engagement with policy makers,University of Missouri-St Louis,24.7,70.3
USA,25,NA,Research,Middle,OtherIndicators,Industry,impact type 3) interactions with industry,0,NA,NA,NA,NA,Engagement with industry,University of Missouri-St Louis,24.7,70.3
USA,25,NA,Research,Middle,MoRRIIndicators,OpenAccess (OA1),open access publishing,0,NA,NA,NA,NA,Open access,University of Missouri-St Louis,24.7,70.3
USA,25,NA,Research,Middle,MoRRIIndicators,Data (OA2),data publication and/or sharing,0,NA,NA,NA,NA,Data,University of Missouri-St Louis,24.7,70.3
USA,25,NA,Research,Middle,OtherIndicators,Software,contributions to scientific software,0,NA,NA,NA,NA,Software,University of Missouri-St Louis,24.7,70.3
USA,25,NA,Research,Middle,Bibliometrics,JournalMetrics,"journal based metrics, e.g. impact factor, journal ranking quartiles",0,NA,NA,NA,NA,Journal metrics,University of Missouri-St Louis,24.7,70.3
USA,25,NA,Research,Middle,Bibliometrics,Citations,"citations (person-based metrics: h-index, number of citations etc)",1,"Frequent citation by other scholars
also provides evidence of good research","Frequent citation by other scholars
also provides evidence of good research",NA,NA,Citations,University of Missouri-St Louis,24.7,70.3
USA,25,NA,Research,Middle,Bibliometrics,NumPublications,number of publications and/or publication list (quantity),1,Quantity can be a consideration but quality must be the primary one.,Quantity can be a consideration but quality must be the primary one.,NA,NA,Number of publications,University of Missouri-St Louis,24.7,70.3
USA,25,NA,Research,Middle,Bibliometrics,PublicationQuality,"an attemp to review quality instead of quantity of publications, i.e. a request for key publications, writing samples, etc.",1,Quantity can be a consideration but quality must be the primary one.,Quantity can be a consideration but quality must be the primary one.,NA,NA,Publication quality,University of Missouri-St Louis,24.7,70.3
USA,25,NA,Research,Middle,ServicesToScientificCommunity,PeerReview,peer review and editor activities,1,"Good researchers often are invited to serve as editors of journals, members of site visit teams or in other evaluative functions of the scholarly work of their peers","Good researchers often are invited to serve as editors of journals, members of site visit teams or in other evaluative functions of the scholarly work of their peers",NA,NA,Review & editorial activities,University of Missouri-St Louis,24.7,70.3
USA,25,NA,Research,Middle,ServicesToScientificCommunity,Service to profession,"conference organisation, participation in PhD committees or other community services",1,"professionally-oriented public service contributions and service to a faculty member's department, school, college, and the University. , appointments or awards that require evaluation of professional competence; election to office in learned societies; and receipt of fellowships","professionally-oriented public service contributions and service to a faculty member's department, school, college, and the University. , appointments or awards that require evaluation of professional competence; election to office in learned societies; and receipt of fellowships",NA,NA,Service to profession,University of Missouri-St Louis,24.7,70.3
USA,25,NA,Research,Middle,Patents,Patents,patenting discoveries/inventions,0,NA,NA,NA,NA,Patents,University of Missouri-St Louis,24.7,70.3
USA,26,NA,Citations,Middle,Metadata,PolicyDate,When did the policy come into effect?,0,NA,NA,NA,NA,NA,Rush University,12.9,92.1
USA,26,NA,Citations,Middle,Metadata,PositionEvaluated,"Which position level is evaluated in the policy, e.g. tenure track, professor, lecturer, senior lecturer, various (different positions at once),...",tenure track,NA,NA,NA,NA,NA,Rush University,12.9,92.1
USA,26,NA,Citations,Middle,Metadata,PolicyType,"Describe the type of policy in one sentence (specify if it's for evaluation, promotion, applies to both hiring and promotion simultaneously etc).",professor,NA,NA,NA,NA,NA,Rush University,12.9,92.1
USA,26,NA,Citations,Middle,MoRRIIndicators,GenderEquality (GE1),gender equality (or equivalent process),0,NA,NA,NA,NA,Gender equality,Rush University,12.9,92.1
USA,26,NA,Citations,Middle,MoRRIIndicators,GenderReviewers,gender of reviewers considered,0,NA,NA,NA,NA,Gender of reviewers,Rush University,12.9,92.1
USA,26,NA,Citations,Middle,Other,GenderBalanceReviewers (GE9),gender balance for reviewers/committees,0,NA,NA,NA,NA,Gender balance of reviewers,Rush University,12.9,92.1
USA,26,NA,Citations,Middle,MoRRIIndicators,CitizenScience (SL3),citizen science activities,0,NA,NA,NA,NA,Citizen science,Rush University,12.9,92.1
USA,26,NA,Citations,Middle,MoRRIIndicators,PublicEngagement (PE1),impact type 1) public engagement,1,Media interviews,Media interviews,NA,NA,Engagement with the public,Rush University,12.9,92.1
USA,26,NA,Citations,Middle,MoRRIIndicators,PolicyMakers (PE2),impact type 2) interactions with policy makers,1,"Production of guidelines, policies, procedures for institutions, government agencies, health care/research societies, etc","Production of guidelines, policies, procedures for institutions, government agencies, health care/research societies, etc",NA,NA,Engagement with policy makers,Rush University,12.9,92.1
USA,26,NA,Citations,Middle,OtherIndicators,Industry,impact type 3) interactions with industry,1,"Participation and leadership in health care economics and business modeling affecting institutional, local, regional, national and/or international forums","Participation and leadership in health care economics and business modeling affecting institutional, local, regional, national and/or international forums",NA,NA,Engagement with industry,Rush University,12.9,92.1
USA,26,NA,Citations,Middle,MoRRIIndicators,OpenAccess (OA1),open access publishing,0,NA,NA,NA,NA,Open access,Rush University,12.9,92.1
USA,26,NA,Citations,Middle,MoRRIIndicators,Data (OA2),data publication and/or sharing,0,NA,NA,NA,NA,Data,Rush University,12.9,92.1
USA,26,NA,Citations,Middle,OtherIndicators,Software,contributions to scientific software,1,"Participation and leadership on health care information technology creation, integration, and problem solving (i.e. software, hardware, electronic medical records, etc)","Participation and leadership on health care information technology creation, integration, and problem solving (i.e. software, hardware, electronic medical records, etc)",NA,NA,Software,Rush University,12.9,92.1
USA,26,NA,Citations,Middle,Bibliometrics,JournalMetrics,"journal based metrics, e.g. impact factor, journal ranking quartiles",0,NA,NA,NA,NA,Journal metrics,Rush University,12.9,92.1
USA,26,NA,Citations,Middle,Bibliometrics,Citations,"citations (person-based metrics: h-index, number of citations etc)",0,NA,NA,NA,NA,Citations,Rush University,12.9,92.1
USA,26,NA,Citations,Middle,Bibliometrics,NumPublications,number of publications and/or publication list (quantity),1,"Publications (as applicable)
A minimum of three peer reviewed papers or scholarly published work products, if available, identified in the CV by asterisk, that highlight the candidate’s expertise and excellence in their chosen criteria","Publications (as applicable)
A minimum of three peer reviewed papers or scholarly published work products, if available, identified in the CV by asterisk, that highlight the candidate’s expertise and excellence in their chosen criteria",NA,NA,Number of publications,Rush University,12.9,92.1
USA,26,NA,Citations,Middle,Bibliometrics,PublicationQuality,"an attemp to review quality instead of quantity of publications, i.e. a request for key publications, writing samples, etc.",1,Candidates who are proposed for appointment or promotion on the basis of research are required to identify by asterisk in their CV three or more of their key publications. The publications identified should be the candidate’s most important research contributions and elucidate their area of expertise and chosen career path. These publications should be from the last 5 years,Candidates who are proposed for appointment or promotion on the basis of research are required to identify by asterisk in their CV three or more of their key publications. The publications identified should be the candidate’s most important research contributions and elucidate their area of expertise and chosen career path. These publications should be from the last 5 years,NA,NA,Publication quality,Rush University,12.9,92.1
USA,26,NA,Citations,Middle,ServicesToScientificCommunity,PeerReview,peer review and editor activities,1,"Participation in the peer review process by membership on institutional, regional, national or international scientific review boards (e.g. NIH study sections, DoD or NSF panels, foundation/funding agency review boards, etc), or review of scientific manuscripts for professional journals","Participation in the peer review process by membership on institutional, regional, national or international scientific review boards (e.g. NIH study sections, DoD or NSF panels, foundation/funding agency review boards, etc), or review of scientific manuscripts for professional journals",NA,NA,Review & editorial activities,Rush University,12.9,92.1
USA,26,NA,Citations,Middle,ServicesToScientificCommunity,Service to profession,"conference organisation, participation in PhD committees or other community services",1,"Service is defined as management and/or leadership in the administrative and/or infrastructural workings of an institution, community, and/or regional organization that aims to further health care, health policy, biomedical education, research, etc. Leadership within the Rush health care system and outside the Rush system are a necessary and important part of a senior faculty member’s role as mentor and influencer in the health care community. Major commitment to leadership roles must be documented clearly with responsibilities.","Service is defined as management and/or leadership in the administrative and/or infrastructural workings of an institution, community, and/or regional organization that aims to further health care, health policy, biomedical education, research, etc. Leadership within the Rush health care system and outside the Rush system are a necessary and important part of a senior faculty member’s role as mentor and influencer in the health care community. Major commitment to leadership roles must be documented clearly with responsibilities.",NA,NA,Service to profession,Rush University,12.9,92.1
USA,26,NA,Citations,Middle,Patents,Patents,patenting discoveries/inventions,1,Issue of a patent and/or development of new or novel technology.,Issue of a patent and/or development of new or novel technology.,NA,NA,Patents,Rush University,12.9,92.1
USA,27,NA,Citations,Middle,Metadata,PolicyDate,When did the policy come into effect?,NA,NA,NA,NA,NA,NA,North Carolina State University,35.3,64.7
USA,27,NA,Citations,Middle,Metadata,PositionEvaluated,"Which position level is evaluated in the policy, e.g. tenure track, professor, lecturer, senior lecturer, various (different positions at once),...",NA,NA,NA,NA,NA,NA,North Carolina State University,35.3,64.7
USA,27,NA,Citations,Middle,Metadata,PolicyType,"Describe the type of policy in one sentence (specify if it's for evaluation, promotion, applies to both hiring and promotion simultaneously etc).",NA,NA,NA,NA,NA,NA,North Carolina State University,35.3,64.7
USA,27,NA,Citations,Middle,MoRRIIndicators,GenderEquality (GE1),gender equality (or equivalent process),0,NA,NA,NA,NA,Gender equality,North Carolina State University,35.3,64.7
USA,27,NA,Citations,Middle,MoRRIIndicators,GenderReviewers,gender of reviewers considered,0,NA,NA,NA,NA,Gender of reviewers,North Carolina State University,35.3,64.7
USA,27,NA,Citations,Middle,Other,GenderBalanceReviewers (GE9),gender balance for reviewers/committees,0,NA,NA,NA,NA,Gender balance of reviewers,North Carolina State University,35.3,64.7
USA,27,NA,Citations,Middle,MoRRIIndicators,CitizenScience (SL3),citizen science activities,0,NA,NA,NA,NA,Citizen science,North Carolina State University,35.3,64.7
USA,27,NA,Citations,Middle,MoRRIIndicators,PublicEngagement (PE1),impact type 1) public engagement,1,IV – Extension and Engagement with Constituencies Outside the University,IV – Extension and Engagement with Constituencies Outside the University,NA,NA,Engagement with the public,North Carolina State University,35.3,64.7
USA,27,NA,Citations,Middle,MoRRIIndicators,PolicyMakers (PE2),impact type 2) interactions with policy makers,0,NA,NA,NA,NA,Engagement with policy makers,North Carolina State University,35.3,64.7
USA,27,NA,Citations,Middle,OtherIndicators,Industry,impact type 3) interactions with industry,1,V – Technological and Managerial Innovation,V – Technological and Managerial Innovation,NA,NA,Engagement with industry,North Carolina State University,35.3,64.7
USA,27,NA,Citations,Middle,MoRRIIndicators,OpenAccess (OA1),open access publishing,0,NA,NA,NA,NA,Open access,North Carolina State University,35.3,64.7
USA,27,NA,Citations,Middle,MoRRIIndicators,Data (OA2),data publication and/or sharing,0,NA,NA,NA,NA,Data,North Carolina State University,35.3,64.7
USA,27,NA,Citations,Middle,OtherIndicators,Software,contributions to scientific software,0,NA,NA,NA,NA,Software,North Carolina State University,35.3,64.7
USA,27,NA,Citations,Middle,Bibliometrics,JournalMetrics,"journal based metrics, e.g. impact factor, journal ranking quartiles",0,NA,NA,NA,NA,Journal metrics,North Carolina State University,35.3,64.7
USA,27,NA,Citations,Middle,Bibliometrics,Citations,"citations (person-based metrics: h-index, number of citations etc)",0,NA,NA,NA,NA,Citations,North Carolina State University,35.3,64.7
USA,27,NA,Citations,Middle,Bibliometrics,NumPublications,number of publications and/or publication list (quantity),0,NA,NA,NA,NA,Number of publications,North Carolina State University,35.3,64.7
USA,27,NA,Citations,Middle,Bibliometrics,PublicationQuality,"an attemp to review quality instead of quantity of publications, i.e. a request for key publications, writing samples, etc.",0,NA,NA,NA,NA,Publication quality,North Carolina State University,35.3,64.7
USA,27,NA,Citations,Middle,ServicesToScientificCommunity,PeerReview,peer review and editor activities,0,NA,NA,NA,NA,Review & editorial activities,North Carolina State University,35.3,64.7
USA,27,NA,Citations,Middle,ServicesToScientificCommunity,Service to profession,"conference organisation, participation in PhD committees or other community services",0,NA,NA,NA,NA,Service to profession,North Carolina State University,35.3,64.7
USA,27,NA,Citations,Middle,Patents,Patents,patenting discoveries/inventions,0,NA,NA,NA,NA,Patents,North Carolina State University,35.3,64.7
USA,28,NA,Citations,Middle,Metadata,PolicyDate,When did the policy come into effect?,20161111,NA,NA,NA,NA,NA,University of Texas at Dallas,29.3,82.1
USA,28,NA,Citations,Middle,Metadata,PositionEvaluated,"Which position level is evaluated in the policy, e.g. tenure track, professor, lecturer, senior lecturer, various (different positions at once),...",promotion,reappointment,reappointment,tenure,NA,NA,University of Texas at Dallas,29.3,82.1
USA,28,NA,Citations,Middle,Metadata,PolicyType,"Describe the type of policy in one sentence (specify if it's for evaluation, promotion, applies to both hiring and promotion simultaneously etc).",assistant professor,associate professor,associate professor,professor,NA,NA,University of Texas at Dallas,29.3,82.1
USA,28,NA,Citations,Middle,MoRRIIndicators,GenderEquality (GE1),gender equality (or equivalent process),0,NA,NA,NA,NA,Gender equality,University of Texas at Dallas,29.3,82.1
USA,28,NA,Citations,Middle,MoRRIIndicators,GenderReviewers,gender of reviewers considered,0,NA,NA,NA,NA,Gender of reviewers,University of Texas at Dallas,29.3,82.1
USA,28,NA,Citations,Middle,Other,GenderBalanceReviewers (GE9),gender balance for reviewers/committees,0,NA,NA,NA,NA,Gender balance of reviewers,University of Texas at Dallas,29.3,82.1
USA,28,NA,Citations,Middle,MoRRIIndicators,CitizenScience (SL3),citizen science activities,0,NA,NA,NA,NA,Citizen science,University of Texas at Dallas,29.3,82.1
USA,28,NA,Citations,Middle,MoRRIIndicators,PublicEngagement (PE1),impact type 1) public engagement,0,NA,NA,NA,NA,Engagement with the public,University of Texas at Dallas,29.3,82.1
USA,28,NA,Citations,Middle,MoRRIIndicators,PolicyMakers (PE2),impact type 2) interactions with policy makers,0,NA,NA,NA,NA,Engagement with policy makers,University of Texas at Dallas,29.3,82.1
USA,28,NA,Citations,Middle,OtherIndicators,Industry,impact type 3) interactions with industry,1,"Has the candidate demonstrated excellence, innovation and creativity in the initiation and completion of significant contributions to present and future practice as evidenced by: demonstrated improvements to industrial practice; creation of novel designs, development and dissemination of new theories, principles, and practices; patents applied for and granted; software developed and utilized; and related evidences of originality?","Has the candidate demonstrated excellence, innovation and creativity in the initiation and completion of significant contributions to present and future practice as evidenced by: demonstrated improvements to industrial practice; creation of novel designs, development and dissemination of new theories, principles, and practices; patents applied for and granted; software developed and utilized; and related evidences of originality?",NA,NA,Engagement with industry,University of Texas at Dallas,29.3,82.1
USA,28,NA,Citations,Middle,MoRRIIndicators,OpenAccess (OA1),open access publishing,0,NA,NA,NA,NA,Open access,University of Texas at Dallas,29.3,82.1
USA,28,NA,Citations,Middle,MoRRIIndicators,Data (OA2),data publication and/or sharing,0,NA,NA,NA,NA,Data,University of Texas at Dallas,29.3,82.1
USA,28,NA,Citations,Middle,OtherIndicators,Software,contributions to scientific software,1,"Has the candidate demonstrated excellence, innovation and creativity in the initiation and completion of significant contributions to present and future practice as evidenced by: demonstrated improvements to industrial practice; creation of novel designs, development and dissemination of new theories, principles, and practices; patents applied for and granted; software developed and utilized; and related evidences of originality?","Has the candidate demonstrated excellence, innovation and creativity in the initiation and completion of significant contributions to present and future practice as evidenced by: demonstrated improvements to industrial practice; creation of novel designs, development and dissemination of new theories, principles, and practices; patents applied for and granted; software developed and utilized; and related evidences of originality?",NA,NA,Software,University of Texas at Dallas,29.3,82.1
USA,28,NA,Citations,Middle,Bibliometrics,JournalMetrics,"journal based metrics, e.g. impact factor, journal ranking quartiles",0,NA,NA,NA,NA,Journal metrics,University of Texas at Dallas,29.3,82.1
USA,28,NA,Citations,Middle,Bibliometrics,Citations,"citations (person-based metrics: h-index, number of citations etc)",0,NA,NA,NA,NA,Citations,University of Texas at Dallas,29.3,82.1
USA,28,NA,Citations,Middle,Bibliometrics,NumPublications,number of publications and/or publication list (quantity),0,NA,NA,NA,NA,Number of publications,University of Texas at Dallas,29.3,82.1
USA,28,NA,Citations,Middle,Bibliometrics,PublicationQuality,"an attemp to review quality instead of quantity of publications, i.e. a request for key publications, writing samples, etc.",1,"professional achievement is publication in peer-reviewed journals, and publication of important monographs, chapters, or books.","professional achievement is publication in peer-reviewed journals, and publication of important monographs, chapters, or books.",NA,NA,Publication quality,University of Texas at Dallas,29.3,82.1
USA,28,NA,Citations,Middle,ServicesToScientificCommunity,PeerReview,peer review and editor activities,0,NA,NA,NA,NA,Review & editorial activities,University of Texas at Dallas,29.3,82.1
USA,28,NA,Citations,Middle,ServicesToScientificCommunity,Service to profession,"conference organisation, participation in PhD committees or other community services",1,"All faculty members are expected to participate as citizens in the life of the University. Citizenship and service to the academic community typically include membership in governance bodies and committees, administrative duties, program planning and development, public service, and special assignments from the President","All faculty members are expected to participate as citizens in the life of the University. Citizenship and service to the academic community typically include membership in governance bodies and committees, administrative duties, program planning and development, public service, and special assignments from the President",NA,NA,Service to profession,University of Texas at Dallas,29.3,82.1
USA,28,NA,Citations,Middle,Patents,Patents,patenting discoveries/inventions,1,"Has the candidate demonstrated excellence, innovation and creativity in the initiation and completion of significant contributions to present and future practice as evidenced by: demonstrated improvements to industrial practice; creation of novel designs, development and dissemination of new theories, principles, and practices; patents applied for and granted; software developed and utilized; and related evidences of originality?","Has the candidate demonstrated excellence, innovation and creativity in the initiation and completion of significant contributions to present and future practice as evidenced by: demonstrated improvements to industrial practice; creation of novel designs, development and dissemination of new theories, principles, and practices; patents applied for and granted; software developed and utilized; and related evidences of originality?",NA,NA,Patents,University of Texas at Dallas,29.3,82.1
USA,29,NA,Citations,Middle,Metadata,PolicyDate,When did the policy come into effect?,0,NA,NA,NA,NA,NA,Syracuse University,29.6,78.1
USA,29,NA,Citations,Middle,Metadata,PositionEvaluated,"Which position level is evaluated in the policy, e.g. tenure track, professor, lecturer, senior lecturer, various (different positions at once),...",promotion,NA,NA,NA,NA,NA,Syracuse University,29.6,78.1
USA,29,NA,Citations,Middle,Metadata,PolicyType,"Describe the type of policy in one sentence (specify if it's for evaluation, promotion, applies to both hiring and promotion simultaneously etc).",faculty,NA,NA,NA,NA,NA,Syracuse University,29.6,78.1
USA,29,NA,Citations,Middle,MoRRIIndicators,GenderEquality (GE1),gender equality (or equivalent process),0,NA,NA,NA,NA,Gender equality,Syracuse University,29.6,78.1
